ParkID,PSA,Park,FQ,Score,Facility Type,Facility Name,Address,State,Zipcode,Floor Count,Square Feet,Perimeter Length,Acres,Longitude,Latitude
115,PSA2,Koshland Park,FY09Q2,0.942,Restroom,DuPont Courts Restrooms,30th Ave & Clement,CA,94121,1,291.65593654,75.7329909,0.00669553,-122.49084001,37.78287907
114,PSA2,Page-Laguna Mini Park,FY09Q2,0.946,Maintenance Facility,Huntington Park Maint Bldgs,California & Taylor,CA,94108,1,299.70694907,64.77327613,0.00688035,-122.4122741,37.7920544
106,PSA2,Beideman-O'Farrell Mini Park,FY09Q2,0.909,Restroom,Rogers: Restrooms,Ingalls & Oakdale,CA,94124,1,541.23947174,94.82141139,0.0124252,-122.38372054,37.73087851
182,PSA2,Fillmore-Turk Mini Park,FY09Q2,0.857,Clubhouse,J. P. Murphy Clubhouse,1960 9th Ave,CA,94116,2,2599.03414942,236.37915801,0.05966585,-122.46524302,37.75156572
193,PSA2,Esprit Park,FY09Q2,1,Clubhouse,MS Hayward Historic Clubhouse,1016 Laguna,CA,94102,,1016.86513675,169.67849563,0.0233441,-122.42668959,37.7807431
202,PSA2,Utah-18th Street Mini Park,FY09Q2,1,Clubhouse,Pine Lake Park Clubhouse,Sloat Blvd & Vale St,CA,94116,1,1707.81071477,191.98863539,0.0392061,-122.48719667,37.73602297
52,PSA2,Potrero Hill Recreation Center,FY09Q2,0.99,Basketball Court,Cayuga Basketball Courts,Cayuga & Naglee St,CA,94112,,7743.77720525,358.05812772,0.17777337,-122.45013946,37.71405211
54,PSA2,Jackson Playground,FY09Q2,0.798,Basketball Court,Jose Coronado Basketball Courts,21st & Folsom,CA,94110,,6941.84702357,354.07131837,0.15936352,-122.41525922,37.75750603
39,PSA3,Silver Terrace Playground,FY09Q2,0.962,Ball Field,West Sunset Ball Fields,3223 Ortega St & 39th Ave,CA,94116,,222407.848022,3633.30555762,5.10580206,-122.4986525,37.74905447
40,PSA3,Joseph Lee Recreation Center,FY09Q2,1,Ball Field,Youngblood Coleman Ball Fields,Mendell & Galvez,CA,94124,,47940.276475,980.14656017,1.10056171,-122.384341,37.73860918
188,PSA3,Palou-Phelps Park,FY09Q2,0.863,Clubhouse,Julius Kahn Clubhouse,West Pacific Ave & Spruce St,CA,94118,1,1443.45118905,163.62705969,0.03313721,-122.45373436,37.79124744
157,PSA3,Selby-Palou Mini Park,FY09Q2,0.95,Clubhouse,Cabrillo Clubhouse,38th Ave  &  Cabrillo,CA,94121,1,1379.55095637,194.20797613,0.03167026,-122.49845418,37.77309962
45,PSA3,Youngblood Coleman Playground,FY09Q2,0.774,Basketball Court,Argonne: Basketball,18th Ave  &  Geary Blvd,CA,94121,,4209.02369353,268.01064089,0.09662627,-122.47793647,37.77928896
180,PSA5,Sunnyside Conservatory,FY09Q2,0.794,Clubhouse,Grattan Clubhouse,1180 Stanyan St,CA,94117,1,2468.96985103,240.14986476,0.05667998,-122.45197204,37.76269549
67,PSA5,Sunnyside Playground,FY09Q2,0.965,Basketball Court,Jackson Basketball Courts,17th & Arkansas St,CA,94107,,9047.84159772,398.94305154,0.20771069,-122.39976107,37.76385141
197,PSA5,Topaz Open Space,FY09Q2,1,Clubhouse,Midtown Terrace Clubhouse,Clarendon & Olympia Way,CA,94131,1,2250.31679961,210.45916064,0.05166037,-122.45586793,37.7515958
6,PSA5,Everson-Digby Lots,FY09Q2,1,Ball Field,Draves ball fields,Folsom & Sherman Street,CA,94103,,11064.1111754,406.20106045,0.25399806,-122.40552813,37.77649004
66,PSA5,Balboa Park,FY09Q2,0.935,Basketball Court,J. P. Murphy Basketball Courts,1960 9th Ave,CA,94116,,5492.96238447,305.76962535,0.12610157,-122.46492925,37.75169429
23,PSA6,Juri Commons,FY09Q2,1,Ball Field,James Lang Ball Fields,1016 Laguna,CA,94102,,98547.664829,1395.6175974,2.26235214,-122.42465985,37.78097316
50,PSA6,James Rolph Jr. Playground,FY09Q2,0.948,Basketball Court,Cabrillo Basketball Courts,38th Ave  &  Cabrillo,CA,94121,,7295.76407392,488.94951375,0.16748837,-122.49870696,37.77278236
62,PSA6,Alioto Mini Park,FY09Q2,0.979,Basketball Court,Hayes Valley Basketball Courts,Hayes & Buchanan St,CA,94102,,7077.49719648,358.39552992,0.16247763,-122.42709066,37.77609582
60,PSA6,Jose Coronado Playground,FY09Q2,0.936,Basketball Court,GGP1 Panhandle Basketball Courts,Stanyan & Great Hwy,CA,94117,,4645.55364528,279.46531331,0.10664766,-122.44838047,37.77230438
201,PSA6,Prentiss Mini Park,FY09Q2,0.852,Clubhouse,Peixotto Clubhouse,15th St & Roosevelt,CA,94114,1,2206.75911407,197.19342464,0.05066042,-122.43763555,37.7656256
55,PSA2,Franklin Square,FY09Q2,0.979,Basketball Court,Crocker Amazon Basketball Courts,Moscow & Italy St,CA,94112,,16364.7869562,724.77705778,0.37568532,-122.43084993,37.71474057
14,PSA3,Lessing-Sears Mini Park,FY09Q2,0.763,Ball Field,GGP2 Big Rec Ball Fields,Stanyan & Great Hwy,CA,94117,,338875.045245,2546.55290335,7.7795317,-122.46453564,37.76739107
17,PSA4,Merced Heights Playground,FY09Q2,0.787,Ball Field,Jackson ball fields,17th & Arkansas Street,CA,94107,,147298.316637,1631.63027581,3.38151758,-122.39966866,37.7644047
18,PSA4,Brooks Park,FY09Q2,0.773,Ball Field,Rolph ball fields,Potrero & Cesar Chavez Street,CA,94110,,84562.7610124,1302.17308429,1.94130164,-122.4061396,37.74951809
22,PSA5,Upper Noe Recreation Center,FY09Q2,1,Ball Field,Laurel Ball Fields,Euclid & Collins Streets,CA,94118,,24075.7227053,622.98768297,0.55270475,-122.45087374,37.78391437
199,PSA6,Coso-Precita Mini Park,FY09Q2,1,Maintenance Facility,Mission Dolores Park Maintenance Building,19th & Dolores St,CA,94110,2,1172.48017632,140.29280117,0.02691655,-122.42685893,37.75962315
24,PSA6,Garfield Square,FY09Q2,0.849,Ball Field,McCoppin Ball Fields,24th & Taraval,CA,94116,,77985.770037,1152.13806504,1.7903141,-122.47987668,37.74401981
103,PSA1,Lincoln Park,FY09Q2,0.974,Basketball Court,Walter Haas Basketball Courts,Addison & Farnum,CA,94131,,4080.7046888,264.14249975,0.09368046,-122.43480806,37.74043202
116,PSA2,Hayes Valley Playground,FY09Q2,0.843,,,,,,,,,,,
59481,PSA2,Patricia's Green in Hayes Valley,FY09Q2,0.956,,,,,,,,,,,
192,PSA2,Turk-Hyde Mini Park,FY09Q2,0.895,Activity Center,Lincoln Park Golf Course Clubhouse,34th Ave & Clement,CA,94121,,8288.49405798,571.17541938,0.1902784,-122.49430875,37.78226619
28,PSA3,John McLaren Park,FY09Q2,0.948,Ball Field,Parkside ball fields,28th Ave & Vicente,CA,94116,,104340.628735,1513.14170986,2.39534082,-122.48430123,37.73838541
86,PSA4,Carl Larsen Park,FY09Q2,0.779,Basketball Court,Ocean View Basketball Courts,Capitol & Montana St,CA,94112,,5572.02031431,311.98222779,0.1279165,-122.45670775,37.71633478
30,PSA3,Palega Recreation Center,FY09Q2,0.676,Ball Field,Potrero Hill ball fields,801 Arkansas Street,CA,94107,,140706.045878,1431.23966482,3.23017926,-122.39699911,37.75553944
27,PSA3,Visitacion Valley Playground,FY09Q2,0.761,Ball Field,Ocean View Ball Fields,Capitol & Montana Street,CA,94112,,135493.229462,2241.10323087,3.11050899,-122.45760265,37.71549811
168,PSA2,Tenderloin Children's Recreation Center,FY09Q2,0.896,Activity Center,GGP2 Bowling Green Clubhouse,Stanyan & Great Hwy,CA,94117,1,2741.29987025,210.53731947,0.06293184,-122.45896828,37.76859841
123,PSA2,Sgt. John Macaulay Park,FY09Q2,0.714,Restroom,GGP1 Horseshoe Pits Bathroom,Stanyan & Great Hwy,CA,94117,,349.75651841,77.8627313,0.00802934,-122.45598222,37.77374756
4,PSA5,Walter Haas Playground,FY09Q2,0.922,Ball Field,Balboa ball fields,Ocean & San Jose,CA,94112,,223812.895502,5432.1560005,5.13805764,-122.44532438,37.72402602
37264,PSA5,Portola Open Space,FY09Q2,0,,,,,,,,,,,
37,PSA6,Precita Park,FY09Q2,0.896,Ball Field,Upper Noe Ball Fields,Day & Sanchez St,CA,94131,,41131.458692,843.25765343,0.94425214,-122.42748055,37.74242329
49,PSA6,Potrero del Sol Park,FY09Q2,0.859,Basketball Court,Buchanan St. Mall Basketball Crts,Buchanan & Grove,CA,94102,,2246.38160812,192.13835784,0.05157003,-122.42861057,37.77961618
111,PSA1,Palace of Fine Arts,FY09Q2,0.967,,,,,,,,,,,
136,PSA1,St. Mary's Square,FY09Q2,0.816,Restroom,Jefferson Square Bathrooms,Eddy & Gough,CA,94109,,449.38542699,90.23716577,0.01031651,-122.42546457,37.78153236
170,PSA1,Woh Hei Yuen Park,FY09Q2,0.76,Activity Center,GGP3 County Fair Bldg,Stanyan & Great Hwy,CA,94117,1,28191.7247907,1359.81325728,0.64719554,-122.46716526,37.76656383
105,PSA1,Angelo J. Rossi Playground,FY09Q2,0.826,Basketball Court,YoungbloodColeman Basketball Courts,Mendell & Galvez,CA,94124,,10461.2418713,450.06419153,0.24015803,-122.38380193,37.73816799
46,PSA3,Adam Rogers Park,FY09Q3,0.513,Basketball Court,Bernal Hts RC  Basketball Courts,500 Moultrie St,CA,94110,,3530.32840865,244.46992476,0.08104551,-122.41633421,37.73824803
47,PSA3,Hilltop Park,FY09Q3,0.161,Basketball Court,Victoria Manalo DravesBsktball Crts,Folsom & Sherman St,CA,94103,,7339.78761317,361.08977147,0.16849901,-122.40660765,37.77738554
81,PSA5,Buena Vista Park,FY09Q3,0.8,Basketball Court,Mission Dolores Basketball Courts,19th & Dolores St,CA,94110,,6114.33862854,324.16947022,0.14036646,-122.42739885,37.76103393
154,PSA1,Joseph Conrad Mini Park,FY09Q3,1,,,,,,,,,,,
145,PSA1,Ina Coolbrith Mini Park,FY09Q3,0.967,Restroom,Noe Valley Courts Bathrooms,24th & Douglass St,CA,94114,1,391.33209888,98.01244807,0.00898378,-122.43921804,37.75148479
38,PSA3,Bay View Playground,FY09Q3,0.753,Ball Field,Visitacion Valley Ball Fields,Cora & Leland St,CA,94134,,53257.8999859,886.43813687,1.22263804,-122.40908358,37.71227452
19,PSA4,Minnie & Lovie Ward Recreation Center,FY09Q3,0.905,Ball Field,Louis Sutter PG Ball Fields,Mansell & Visitacion,CA,94134,,111951.522599,1514.096974,2.5700636,-122.41348022,37.72310926
16,PSA4,Randolph-Bright Mini Park,FY09Q3,0.875,,,,,,,,,,,
44,PSA3,Gilman Playground,FY09Q3,0.741,Basketball Court,Rossi Basketball Courts,Arguello & Anza,CA,94118,,5991.51196238,319.89579462,0.13754674,-122.45738243,37.7792252
93,PSA4,Sunset Playground,FY09Q3,0.978,Basketball Court,Rochambeau Basketball Courts,24th Ave & Lake,CA,94121,,11519.3302359,640.89995279,0.26444849,-122.4846026,37.78477532
9,PSA4,Rolph Nicol Playground,FY09Q3,0.907,Dog Play Area,Douglass dog play area,26th & Douglass Street,CA,94114,,70655.3372339,1153.01964642,1.62202984,-122.43889466,37.74674101
202,PSA2,Utah-18th Street Mini Park,FY09Q3,0.5,Clubhouse,Pine Lake Park Clubhouse,Sloat Blvd & Vale St,CA,94116,1,1707.81071477,191.98863539,0.0392061,-122.48719667,37.73602297
129,PSA1,Alta Plaza,FY09Q3,0.981,Restroom,GGP5 Polo Field Bathroom,Stanyan & Great Hwy,CA,94117,1,2269.8466994,199.66123781,0.05210872,-122.49278049,37.76678507
110,PSA1,Cow Hollow Playground,FY09Q3,1,Restroom,Bay View Restrooms,3rd & Armstrong,CA,94124,,455.10756787,85.75061007,0.01044787,-122.39302007,37.72555732
148,PSA1,Michelangelo Playground,FY09Q3,0.947,Restroom,St Mary's Square Bathrooms,California St & Grant St,CA,94108,1,448.57654648,94.36105014,0.01029794,-122.40507908,37.79171479
141,PSA1,Portsmouth Square,FY09Q3,0.875,Restroom,Lower Great Hwy Wawona Bathrooms,Great Hwy & Noriega,CA,94122,1,3391.88708734,1046.45121399,0.07786732,-122.50634897,37.73640946
53,PSA2,McKinley Square,FY09Q3,0.582,Basketball Court,Basketball Courts,Washington & Mason St,CA,94108,,4599.31621875,285.19390368,0.10558619,-122.41204267,37.79411551
1,PSA5,Glen Park,FY09Q3,0.907,Ball Field,Chalmers: Ball Fields,670 Brunswick & Lowell Roemer,CA,94112,,43710.0184176,856.15180694,1.00344796,-122.44643687,37.70989615
106,PSA2,Beideman-O'Farrell Mini Park,FY09Q3,0.639,Restroom,Rogers: Restrooms,Ingalls & Oakdale,CA,94124,1,541.23947174,94.82141139,0.0124252,-122.38372054,37.73087851
114,PSA2,Page-Laguna Mini Park,FY09Q3,0.838,Maintenance Facility,Huntington Park Maint Bldgs,California & Taylor,CA,94108,1,299.70694907,64.77327613,0.00688035,-122.4122741,37.7920544
70,PSA5,Miraloma Playground,FY09Q3,0.957,Basketball Court,Julius Kahn Basketball Courts,West Pacific Ave & Spruce St,CA,94118,,5049.66417562,295.52117196,0.1159248,-122.45432447,37.7912172
61,PSA6,Mission Playground,FY09Q3,0.928,Basketball Court,Grattan Basketball Courts,1180 Stanyan St,CA,94117,,7371.65644109,350.30567378,0.16923062,-122.45151797,37.76245816
201,PSA6,Prentiss Mini Park,FY09Q3,1,Clubhouse,Peixotto Clubhouse,15th St & Roosevelt,CA,94114,1,2206.75911407,197.19342464,0.05066042,-122.43763555,37.7656256
59,PSA6,Mission Recreation Center,FY09Q3,1,Basketball Court,Gilman Basketball Courts,Gilman Ave & Griffith,CA,94124,,4238.10241446,269.28905277,0.09729383,-122.38856943,37.71697286
50,PSA6,James Rolph Jr. Playground,FY09Q3,1,Basketball Court,Cabrillo Basketball Courts,38th Ave  &  Cabrillo,CA,94121,,7295.76407392,488.94951375,0.16748837,-122.49870696,37.77278236
144,PSA1,Washington-Hyde Mini Park,FY09Q3,0.906,Restroom,Mountain Lake Restrooms,12th Ave & Lake St,CA,94118,1,907.67914558,157.99653113,0.02083753,-122.47175615,37.78697309
42,PSA3,Little Hollywood Park,FY09Q3,0.689,Basketball Court,Chalmers: Basketball,670 Brunswick & Lowell Roemer,CA,94112,,8546.61023555,381.78457715,0.19620396,-122.44714807,37.70979694
189,PSA3,Ridgetop Plaza,FY09Q3,0.579,Clubhouse,Junipero Serra Clubhouse,300 Stonecrest Dr,CA,94132,1,1809.03202669,222.38907338,0.04152983,-122.47409921,37.7250867
18,PSA4,Brooks Park,FY09Q3,0.824,Ball Field,Rolph ball fields,Potrero & Cesar Chavez Street,CA,94110,,84562.7610124,1302.17308429,1.94130164,-122.4061396,37.74951809
17,PSA4,Merced Heights Playground,FY09Q3,0.829,Ball Field,Jackson ball fields,17th & Arkansas Street,CA,94107,,147298.316637,1631.63027581,3.38151758,-122.39966866,37.7644047
2,PSA5,Berkeley Way Open Space,FY09Q3,1,Ball Field,Rossi ball fields,Arguello & Anza,CA,94118,,132362.802901,1524.46718342,3.03864399,-122.4572406,37.77869486
75,PSA5,Eureka Valley Recreation Center,FY09Q3,0.989,Basketball Court,Little Hollywood Basketball Courts,Lathrop & Tocoloma,CA,94134,,3785.5995273,257.52762314,0.08690575,-122.39780481,37.71007449
33,PSA6,Bernal Heights Recreation Center,FY09Q3,0.945,Ball Field,South Sunset Ball Fields,40th Ave & Vicente St,CA,94116,,97238.4642689,1772.8081394,2.23229691,-122.49845826,37.73710357
34,PSA6,Coleridge Mini Park,FY09Q3,1,Ball Field,St Mary's Ball Fields,Murray & Justin Dr,CA,94112,,84078.5528853,1213.73295736,1.9301857,-122.42088341,37.7344511
120,PSA2,Golden Gate-Steiner Mini Park,FY09Q3,1,,,,,,,,,,,
127,PSA2,Cottage Row Mini Park,FY09Q3,1,Restroom,GGP2 Japanese Tea Garden Women's Bathrm,Stanyan & Great Hwy,CA,94117,,390.48083205,116.41633881,0.00896424,-122.46944064,37.7704745
56,PSA2,South Park,FY09Q3,0.98,Basketball Court,Duboce Park Basketball Courts,Duboce & Scott St,CA,94117,,4241.34373459,277.37614501,0.09736824,-122.4342058,37.76943315
169,PSA2,Victoria Manalo Draves Park,FY09Q3,1,Concession,GGP6 Beach Chalet,1000 Great Hwy (at Ocean Beach),CA,94117,2,10192.9133762,434.34422797,0.23399803,-122.5101143,37.76945803
52,PSA2,Potrero Hill Recreation Center,FY09Q3,0.637,Basketball Court,Cayuga Basketball Courts,Cayuga & Naglee St,CA,94112,,7743.77720525,358.05812772,0.17777337,-122.45013946,37.71405211
13,PSA4,Junipero Serra Playground,FY09Q3,0.968,Ball Field,Glen ball fields,Diamond & Farnum Street,CA,94131,,124520.486259,1891.67544541,2.85860846,-122.44059154,37.73600816
7,PSA5,George Christopher Playground,FY09Q3,0.953,Ball Field,Larsen Ball Fields,19th Avenue & Vicente,CA,94116,,20560.1826994,567.35952328,0.47199874,-122.47602952,37.74084587
72,PSA5,Noe Valley Courts,FY09Q3,0.806,Basketball Court,Kelloch Velasco Basketball Courts,Kelloch & Velasco St,CA,94134,,8317.7788332,532.84981018,0.19095069,-122.41281406,37.70844554
166,PSA1,Julius Kahn Playground,FY09Q3,0.927,Clubhouse,Gilman Clubhouse,Gilman Ave & Griffith,CA,94124,1,3479.96936258,236.52381605,0.07988942,-122.38832992,37.71682579
124,PSA2,Raymond Kimbell Playground,FY09Q3,0.574,Restroom,GGP2 Big Rec Bathroom,Stanyan & Great Hwy,CA,94117,1,1854.90428247,185.77869941,0.04258291,-122.46536323,37.76853068
192,PSA2,Turk-Hyde Mini Park,FY09Q3,0.931,Activity Center,Lincoln Park Golf Course Clubhouse,34th Ave & Clement,CA,94121,,8288.49405798,571.17541938,0.1902784,-122.49430875,37.78226619
15,PSA3,Cayuga Playground,FY09Q3,0.936,Ball Field,Holly ball fields,Holly Park Circle,CA,94110,,41701.5094901,811.86392619,0.95733876,-122.41988213,37.73755457
84,PSA4,Parkside Square,FY09Q3,0.983,Basketball Court,Noe Valley Courts Basketball Courts,24th & Douglass St,CA,94114,,4366.99484314,273.77967126,0.10025281,-122.43903453,37.75155961
107857,PSA5,Roosevelt-Henry Steps,FY09Q3,0.906,,,,,,,,,,,
200,PSA5,States Street Playground,FY09Q3,0.878,Clubhouse,Parque Ninos Unidos Clubhouse,23rd & Treat St,CA,94110,,2043.33632629,288.86182024,0.04690874,-122.41389356,37.75431392
32,PSA6,Holly Park,FY09Q3,0.976,Ball Field,Silver Terrace Ball Fields,Thornton & Bayshore,CA,94124,,144641.95196,2286.76352614,3.3205356,-122.40329777,37.73298657
51,PSA6,24th Street-York Mini Park,FY09Q3,0.944,Basketball Court,Larsen Basketball Courts,19th Ave & Vicente,CA,94116,,6939.12054321,352.4466055,0.15930093,-122.47610361,37.73980229
105,PSA1,Angelo J. Rossi Playground,FY09Q3,0.911,Basketball Court,YoungbloodColeman Basketball Courts,Mendell & Galvez,CA,94124,,10461.2418713,450.06419153,0.24015803,-122.38380193,37.73816799
54,PSA2,Jackson Playground,FY09Q3,0.97,Basketball Court,Jose Coronado Basketball Courts,21st & Folsom,CA,94110,,6941.84702357,354.07131837,0.15936352,-122.41525922,37.75750603
45,PSA3,Youngblood Coleman Playground,FY09Q3,0.989,Basketball Court,Argonne: Basketball,18th Ave  &  Geary Blvd,CA,94121,,4209.02369353,268.01064089,0.09662627,-122.47793647,37.77928896
25,PSA3,Alice Chalmers Playground,FY09Q3,0.968,Ball Field,Miraloma ball fields,Omar & Sequoia Way,CA,94127,,47658.9072215,875.96078663,1.09410234,-122.4493957,37.73853897
73,PSA5,Seward Mini Park,FY09Q3,0.811,Basketball Court,Koshland Park Basketball Courts,Page & Buchanan,CA,94102,,1589.21913452,151.93653184,0.0364836,-122.42699192,37.77327797
191,PSA6,Kid Power Park,FY09Q3,0.917,Clubhouse,Laurel Hill Clubhouse,Euclid & Collins St,CA,94118,1,1340.11904178,184.90093265,0.03076502,-122.45120921,37.78370026
119,PSA2,Margaret S. Hayward Playground,FY09Q3,0.932,Restroom,GGP3 Arboretum South Restrooms,Stanyan & Great Hwy,CA,94117,,330.07628624,78.2887399,0.00757754,-122.46834526,37.76680021
115,PSA2,Koshland Park,FY09Q3,0.813,Restroom,DuPont Courts Restrooms,30th Ave & Clement,CA,94121,1,291.65593654,75.7329909,0.00669553,-122.49084001,37.78287907
28,PSA3,John McLaren Park,FY09Q3,0.629,Ball Field,Parkside ball fields,28th Ave & Vicente,CA,94116,,104340.628735,1513.14170986,2.39534082,-122.48430123,37.73838541
83,PSA4,Sigmund Stern Recreation Grove,FY09Q3,0.893,Basketball Court,Moscone Basketball Courts,1800 Chestnut St,CA,94123,,10434.7946896,594.32577847,0.23955088,-122.43314293,37.80208974
63,PSA6,Mission Dolores Park,FY09Q3,0.813,Basketball Court,Head/Brotherhood Basketball Courts,Head St & Brotherhood Way,CA,94112,,5011.46119745,296.28422135,0.11504778,-122.46417493,37.7126251
31,PSA6,St. Mary's Recreation Center,FY09Q3,0.881,Ball Field,Raymond Kimbell ball fields,Steiner & O'Farrell Street,CA,94115,,104365.61148,1535.71717739,2.39591435,-122.43509741,37.78270623
94,GGP,Golden Gate Park,FY09Q3,0.96,Basketball Court,Selby/Palou Basketball Courts,Palou & Selby,CA,94124,,552.10783524,94.49046177,0.0126747,-122.40020504,37.73900113
126,PSA2,Japantown Peace Plaza,FY09Q3,0.875,Restroom,GGP1 Conservatory Bathroom,Stanyan & Great Hwy,CA,94117,,1292.9298713,145.49034208,0.0296817,-122.46077534,37.77259623
182,PSA2,Fillmore-Turk Mini Park,FY09Q3,0.853,Clubhouse,J. P. Murphy Clubhouse,1960 9th Ave,CA,94116,2,2599.03414942,236.37915801,0.05966585,-122.46524302,37.75156572
28,PSA3,John McLaren Park,FY09Q3,0.942,Ball Field,Parkside ball fields,28th Ave & Vicente,CA,94116,,104340.628735,1513.14170986,2.39534082,-122.48430123,37.73838541
40,PSA3,Joseph Lee Recreation Center,FY09Q3,0.974,Ball Field,Youngblood Coleman Ball Fields,Mendell & Galvez,CA,94124,,47940.276475,980.14656017,1.10056171,-122.384341,37.73860918
90,PSA4,J. P. Murphy Playground,FY09Q3,1,Basketball Court,Potrero Hill Basketball Courts,801 Arkansas St,CA,94107,,5816.79070531,317.60049201,0.13353567,-122.39716361,37.75692591
23,PSA6,Juri Commons,FY09Q3,0.978,Ball Field,James Lang Ball Fields,1016 Laguna,CA,94102,,98547.664829,1395.6175974,2.26235214,-122.42465985,37.78097316
102,PSA1,Mountain Lake Park,FY09Q3,0.979,Basketball Court,Upper Noe Basketball Courts,Day & Sanchez St,CA,94131,,5471.93703318,304.92673649,0.12561889,-122.42795075,37.74226468
116,PSA2,Hayes Valley Playground,FY09Q3,1,,,,,,,,,,,
59481,PSA2,Patricia's Green in Hayes Valley,FY09Q3,1,,,,,,,,,,,
177,PSA3,Visitacion Valley Greenway,FY09Q3,0.958,,,,,,,,,,,
39,PSA3,Silver Terrace Playground,FY09Q3,0.776,Ball Field,West Sunset Ball Fields,3223 Ortega St & 39th Ave,CA,94116,,222407.848022,3633.30555762,5.10580206,-122.4986525,37.74905447
88,PSA4,McCoppin Square,FY09Q3,0.925,Basketball Court,Parkside Square Basketball Courts,28th Ave & Vicente,CA,94116,,2332.72574538,203.41131,0.05355223,-122.48342987,37.73875894
159,PSA5,Cayuga-Lamartine Mini Park,FY09Q3,0.6,Clubhouse,Willie Woo Woo Wong Clubhouse,850 Sacramento St,CA,94108,2,3403.83588163,243.05796446,0.07814163,-122.40690115,37.79359973
8,PSA5,Douglass Playground,FY09Q3,0.857,Ball Field,Crocker Amazon - ball fields,Moscow & Italy Streets,CA,94112,,515443.479217,5506.26766406,11.8330014,-122.43050192,37.71451183
